referenceID,longitude,latitude,transaction_type,price,property_type,property_subtype,seller_id,postal_code,date_of_construction,property_condition,livable_surface,number_of_bedrooms,number_of_bathrooms,elevator,terrace,furnished,availability,province,street,street_number,garage,land_surface,energy_consumption,garden,balcony,swimming_pool,og_row_number
rbw09085,4.403045,51.31053,Rent,950,Appartment,Flat,38284,2940,,Normal,100.0,2.0,1.0,False,8.0,False,From 01/08/2026,Antwerp,Essenlaan,8.0,1.0,,,,,,3751
rbw03357,5.2011288,51.2185609,Rent,960,Appartment,Duplex,32698,2400,2006.0,Excellent,162.0,3.0,1.0,False,,,,Antwerp,Kiezelweg,133.0,,,159.0,,,,3753
rbw03701,4.3929459,51.2072383,Rent,900,Appartment,Flat,39410,2000,,Excellent,65.0,2.0,1.0,,,,,Antwerp,Graaf van Hoornestraat,41.0,,,,,,,3754
rbw01598,4.4686672,51.2028931,Rent,1050,Appartment,Flat,31310,2100,,Normal,75.0,2.0,1.0,,,False,Immediately,Antwerp,Dascottelei,79.0,,,52.0,,,,3755
rbw02178,4.8858699,51.0859669,Rent,840,Appartment,Flat,40410,2260,,Normal,113.0,3.0,1.0,False,,False,,Antwerp,Asberg,32.0,,,,,,,3756
rbw01719,4.430012,51.21044,Rent,845,Appartment,Flat,46537,2140,,Normal,45.0,1.0,1.0,True,5.0,False,Immediately,Antwerp,Bouwensstraat,29.0,,,,,,,3757
rbw02845,4.5703448,51.1301999,Rent,1950,House,MasterHouse,37352,2500,,,,3.0,1.0,False,21.0,,From 15/05/2026,Antwerp,Grote Markt,6.0,,,,,False,,3758
rbw01617,4.484596,51.0294,Rent,855,Appartment,Flat,29178,2800,,,65.0,2.0,1.0,False,20.0,False,From 01/08/2026,Antwerp,Veemarkt,52.0,,,,,,,3759
rbw02330,4.3974917,51.218234,Rent,1250,Appartment,Duplex,38196,2000,,,,,,False,,,From 01/06/2026,Antwerp,Steenhouwersvest,9.0,,,,,False,,3760
rbw02483,4.441557,51.21932,Rent,1200,House,House,40406,2140,,Normal,90.0,2.0,1.0,False,,False,Immediately,Antwerp,Florastraat,171.0,,24.0,,,,,3761
rbw01956,4.6411201,51.0291193,Rent,1180,House,House,45755,2580,,,155.0,3.0,1.0,,,,,Antwerp,Wolzakken,10.0,2.0,1100.0,,,,,3762
rbw02513,4.76965,51.40044,Rent,1045,Appartment,GroundFloor,40411,2320,2021.0,New,113.0,2.0,1.0,True,,False,Immediately,Antwerp,Lindendreef,62.0,,,,,,,3763
rbw02844,4.6716349,51.2234294,Rent,995,Appartment,Flat,37352,2240,,,,2.0,1.0,False,8.0,,From 01/07/2026,Antwerp,Oude Baan,27.0,,,,,False,,3764
rbw02846,4.3788849,51.1869739,Rent,1099,Appartment,Flat,40684,2020,,,,1.0,,False,,,Immediately,Antwerp,Waarlooshofstraat,9.0,,,,,False,,3765
rbw03007,4.562324,51.13547,Rent,930,Appartment,Flat,40409,2500,2000.0,Normal,86.0,2.0,1.0,True,,False,Negotiable,Antwerp,Leopoldplein,33.0,,,,,,,3766
rbw02974,4.447803,51.23127,Rent,800,Appartment,Flat,43717,2100,,Normal,63.0,1.0,1.0,False,,False,Immediately,Antwerp,Bisschoppenhoflaan,93.0,,,,,,,3767
